matched_index_id,historical_source_run_id,shared_construction_id,axis1_record_id,axis2_record_id,dataset_id,method_id,noise_sigma,replicate_id,clean_dataset_hash,perturbed_dataset_hash,evidence_role
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep15,,e39b13080f006502aa06667ccff60f9568c9738f2427df1eea2324ef5fd3e52c,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep15,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep15,digits_1797x64_scaled16,f_mapper,0.03,15,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,126426c0289ded9c57bb37f3bd0604cc127a04a9f260458fb1e65c86c4ee62f5,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep16,,0702efd79f008d66b2aa6da59e90091188d9fdfd531652bf48806661633dbcd9,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep16,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep16,digits_1797x64_scaled16,conventional,0.03,16,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,74e22bf863f2a066278dff393d339995e7891dc8866d271e105eb01da65b246c,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep16,,8fa10d6e6b7fbe2b4b87d2eefe87d4e4434fefb6a881f26ebf8d5d916293f3f7,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep16,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep16,digits_1797x64_scaled16,f_mapper,0.03,16,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,74e22bf863f2a066278dff393d339995e7891dc8866d271e105eb01da65b246c,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep17,,450c714bcfb460f21a5f4f94f2d80f574701b46d79ab491fffc5c428ccacc894,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep17,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep17,digits_1797x64_scaled16,conventional,0.03,17,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,2603a43ddb927e40a2f6a2a9546ca49e6e2e3b9baa071899a1676d2966d48d22,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep17,,66f5710d9ef1e130f7bfd4b98819e713997e4f7942748313f001c706d626cf61,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep17,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep17,digits_1797x64_scaled16,f_mapper,0.03,17,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,2603a43ddb927e40a2f6a2a9546ca49e6e2e3b9baa071899a1676d2966d48d22,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep18,,50c1e15c73a69226b27852cf015143011684032022cf18d38679ac73daabd006,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep18,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep18,digits_1797x64_scaled16,conventional,0.03,18,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,31122439538260ee5eef08373c48f9671eab6d28804aad00c75f060bcf3c521c,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep18,,853b4804a969882508628993f4e38b9f390bd5b6489d76d435ce410a5d9feaed,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep18,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep18,digits_1797x64_scaled16,f_mapper,0.03,18,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,31122439538260ee5eef08373c48f9671eab6d28804aad00c75f060bcf3c521c,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep19,,5d6b6d61287e5b341a6e090869592867da6cd8a5d8b63d174f30a055b76db694,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep19,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep19,digits_1797x64_scaled16,conventional,0.03,19,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,8b0a696e8a4c452311c6e02ada4093bbfe676757560534759b0cb9253ea90f48,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep19,,78753a8343cc34968103b41be34deea0be196b357b044a093dc551bc86703c0a,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep19,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep19,digits_1797x64_scaled16,f_mapper,0.03,19,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,8b0a696e8a4c452311c6e02ada4093bbfe676757560534759b0cb9253ea90f48,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep20,,6dac8a55e431ca1ddcc1051cba087c2895e23b6a4e77353229a2b06edb30abf5,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep20,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep20,digits_1797x64_scaled16,conventional,0.03,20,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,b326cad0ccbaeb25d6a8d226a11344e67b67d2d007599888753898227a5b32ce,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep20,,438f92b46207969948477a8a930523ea8fc0a65b76e63c5afc72e660d4da3540,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep20,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep20,digits_1797x64_scaled16,f_mapper,0.03,20,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,b326cad0ccbaeb25d6a8d226a11344e67b67d2d007599888753898227a5b32ce,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep21,,eb5a2325178121469d0b210050702c0961e968c44659bce6afddcc8278c0c17c,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep21,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep21,digits_1797x64_scaled16,conventional,0.03,21,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,8b53e8d6f0b22dbd89b37e34aab2117b8d10f9f0d37fc3787b836402d8816621,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep21,,a18b8d1a4b819ea3f2ede636a4050181157f0dbd2fe7c9fb4ecfd21d7439c719,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep21,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep21,digits_1797x64_scaled16,f_mapper,0.03,21,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,8b53e8d6f0b22dbd89b37e34aab2117b8d10f9f0d37fc3787b836402d8816621,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep22,,e1a1c7be75a566a9e2e148b83933074c41238fc58d03f63feb5a06c68e6a9224,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep22,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep22,digits_1797x64_scaled16,conventional,0.03,22,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,0dae0a45b4b3991ae3bf38c0ba2a68283f78a82a9b65d8f43e6c44d4625ed5eb,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep22,,b91ea55f9ede24836ec5b9df8a114c9a50bb12e87901725fcb2452d152935141,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep22,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep22,digits_1797x64_scaled16,f_mapper,0.03,22,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,0dae0a45b4b3991ae3bf38c0ba2a68283f78a82a9b65d8f43e6c44d4625ed5eb,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep23,,4e57e30e25bca6eaa02a26b1faa5cc0c8605de3699d455f64002fa6c6c5d2eb0,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep23,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep23,digits_1797x64_scaled16,conventional,0.03,23,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,3b8b3b29ef4519d04b724e85d83ed5b682b91940067fbe379b14411d57500d4a,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep23,,c82d3af9fd303e6cd66b99ed61bf30d38e1132fb56e6d25aa5090a9af3b6e717,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep23,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep23,digits_1797x64_scaled16,f_mapper,0.03,23,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,3b8b3b29ef4519d04b724e85d83ed5b682b91940067fbe379b14411d57500d4a,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep24,,82f6002c80c6037d5a89190bc9f7abc3439a5c6fff9af2bb1b1dd7d142f21c2e,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep24,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep24,digits_1797x64_scaled16,conventional,0.03,24,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,6afbbaf467c0d2463e65d07539ee6e5ca7b302a9c13e81a21195962d425b6344,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep24,,c020b53eabdd505619ea008af8522ac217788c669603559bcbe1dd867c6fbd31,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep24,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep24,digits_1797x64_scaled16,f_mapper,0.03,24,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,6afbbaf467c0d2463e65d07539ee6e5ca7b302a9c13e81a21195962d425b6344,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep25,,7eb851e2fdc073e400a90cf2c234de9766610acac76cb04dc46c3087fee812fb,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep25,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep25,digits_1797x64_scaled16,conventional,0.03,25,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,5cc2b569faaf3a3a2eda61912216dfb6a0ea83778b4027ca224f5fcc5b13f310,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep25,,53c45c8b41a5cc8686f93579a94bb53993c22b2c37c9a0ad4b6076ae3b76980a,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep25,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep25,digits_1797x64_scaled16,f_mapper,0.03,25,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,5cc2b569faaf3a3a2eda61912216dfb6a0ea83778b4027ca224f5fcc5b13f310,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep26,,06c90f05444b9f72840ba1ff6dc47924c4d0e72fc63cc6fdf8f1272158bf6456,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep26,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep26,digits_1797x64_scaled16,conventional,0.03,26,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,0cba7e2e611eb571059a39f4dfb0c73ad61519f1c7cefc16a11e0f647c0bf69b,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep26,,e6d0f47ff9e296aab6f45a6a36f4ecd7598c3e9b74707d4a72a837d292a27ac2,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep26,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep26,digits_1797x64_scaled16,f_mapper,0.03,26,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,0cba7e2e611eb571059a39f4dfb0c73ad61519f1c7cefc16a11e0f647c0bf69b,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep27,,552b5dcfb42f1d99ec7a78a97ce19a2166479d14ebb74bf5ecbc5d4fe491dbe1,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep27,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep27,digits_1797x64_scaled16,conventional,0.03,27,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,5fcea4c2e1a963d61a4d598517382aa50f844bee1bce441912ff63c38a7375b1,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep27,,fc4a94761703493a7b20199153dc27896757a0792b2f4f0f5cb0e45f94e91556,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep27,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep27,digits_1797x64_scaled16,f_mapper,0.03,27,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,5fcea4c2e1a963d61a4d598517382aa50f844bee1bce441912ff63c38a7375b1,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep28,,614931cd851c03f3b5473624841c8cd3de98e2aad842d20ba3d753ac61bb4396,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep28,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep28,digits_1797x64_scaled16,conventional,0.03,28,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,52806c841c2b1da12a0fe098f686d71d117c25679a5768a1b66e1d577577768a,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep28,,962014dbe1ae8b08539b0f94d936fc502a807bfb95df3129447627b52cbf7799,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep28,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep28,digits_1797x64_scaled16,f_mapper,0.03,28,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,52806c841c2b1da12a0fe098f686d71d117c25679a5768a1b66e1d577577768a,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep29,,c0f34f1728cc64e3fd407556a51b0b9aacfb5ed0d5f3b7c1ea9011d900ffa32f,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep29,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep29,digits_1797x64_scaled16,conventional,0.03,29,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,b994c8451b52f49888b7ca92635be861f851dcb771c581867fe7efbfa2fa491b,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep29,,e543cf38ace6cb37b71070f25578c202de6b5741d878fc4b2a81cdedf45cd97e,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep29,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep29,digits_1797x64_scaled16,f_mapper,0.03,29,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,b994c8451b52f49888b7ca92635be861f851dcb771c581867fe7efbfa2fa491b,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.03__rep30,,a4fabbfbc7739a21f5c440ae5da73e665c6278c08dc09f72153e49efc0fbaf31,AXIS1__N1_C_DIGITS__conventional__sigma_0.03__rep30,AXIS2__N1_C_DIGITS__conventional__sigma_0.03__rep30,digits_1797x64_scaled16,conventional,0.03,30,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,2dd61b0e47550906c9a5de06323eb7bffda4b5a6b49dcce2663d6c8f5390b6d4,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.03__rep30,,6f4c0291516967305394eb4466cafc527b9f56367e67be36fbd8d347c7a21fc7,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.03__rep30,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.03__rep30,digits_1797x64_scaled16,f_mapper,0.03,30,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,2dd61b0e47550906c9a5de06323eb7bffda4b5a6b49dcce2663d6c8f5390b6d4,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.05__rep01,,20e6dcddf6e2077bcdb5809c48162bd6212c2f58a3e692a4a1b24be65b2a37a8,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep01,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep01,digits_1797x64_scaled16,conventional,0.05,1,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,8da6b94e6b8f0ac4d7f5f066a4317cd50528e846306d479329c2a583c1f099d7,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.05__rep01,,815a69b09e6a30182bcd3b3c1eb845c43aa9180791523f69c31d6197105adc9c,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep01,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep01,digits_1797x64_scaled16,f_mapper,0.05,1,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,8da6b94e6b8f0ac4d7f5f066a4317cd50528e846306d479329c2a583c1f099d7,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.05__rep02,,1646ff9c0a0462479c19b5c15c46a05a0e8954e2eb9078f144fb4f66cc82e13b,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep02,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep02,digits_1797x64_scaled16,conventional,0.05,2,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,0423f1594b7f71c8f4c0d308ec6370fe6a7a80ee8c2fd5a8d507049f4cbda0a2,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.05__rep02,,febff0a448b6fc83b842093c8716f547891f4053603f4c58c5eb8b2289ba0a19,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep02,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep02,digits_1797x64_scaled16,f_mapper,0.05,2,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,0423f1594b7f71c8f4c0d308ec6370fe6a7a80ee8c2fd5a8d507049f4cbda0a2,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.05__rep03,,7ec5806d4306ed1faf8a2e2a7735a143e8be2b233e4f2c731bf4d50662dc00f7,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep03,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep03,digits_1797x64_scaled16,conventional,0.05,3,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,bca0e8dfb7c3810f4cc490d1412a36b37813ee4ab4edee8df942c62048a08f09,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.05__rep03,,8b14df045c793169cba77127c9dcad2c3784c94319b8b541d2caddd564fc8a68,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep03,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep03,digits_1797x64_scaled16,f_mapper,0.05,3,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,bca0e8dfb7c3810f4cc490d1412a36b37813ee4ab4edee8df942c62048a08f09,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.05__rep04,,71ed57f580351d1457a3a51acd364701b476be95bdc9e06eb8a12ac6213bb960,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep04,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep04,digits_1797x64_scaled16,conventional,0.05,4,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,448409006eb3a5413de0011ca5b0bf273cce54466ec8d9c9b2f17402e8a73e0f,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.05__rep04,,d0b229f15014cdefc6934c54f316312dbdbe3db1750c0ccea43d93e3c6be0b2c,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep04,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep04,digits_1797x64_scaled16,f_mapper,0.05,4,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,448409006eb3a5413de0011ca5b0bf273cce54466ec8d9c9b2f17402e8a73e0f,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.05__rep05,,b54f103f2c2b13a4e0890b58acb5fee01b82d2d7b799065f1b15fc8807fe9960,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep05,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep05,digits_1797x64_scaled16,conventional,0.05,5,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,9c3f6b5d60099fa6ce17aeb7ebbb6e5d9071c3e48b6efd1272a1752f4f6fb80d,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.05__rep05,,be945875dfb0c111b8d8d407189e57fbe1dcfa2a008471b73c816036c307a4f8,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep05,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep05,digits_1797x64_scaled16,f_mapper,0.05,5,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,9c3f6b5d60099fa6ce17aeb7ebbb6e5d9071c3e48b6efd1272a1752f4f6fb80d,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.05__rep06,,75af3acb93527a595b8d508ba9c19774c92b9985f31b23881273d949f3782e04,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep06,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep06,digits_1797x64_scaled16,conventional,0.05,6,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,01688e0ce309ac88de408f397c263fcbbf3735f846a53d9c9dd227cc2cc15bc7,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.05__rep06,,cd2818a26b8d99fabdab760623a2ce93f45b2a366f6f6e5807e1f3d01d174e48,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep06,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep06,digits_1797x64_scaled16,f_mapper,0.05,6,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,01688e0ce309ac88de408f397c263fcbbf3735f846a53d9c9dd227cc2cc15bc7,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.05__rep07,,0e68ca49f9764ba71eb71255e7094a2e2ce70565bf0e0f8e2d4b093727a3ebec,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep07,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep07,digits_1797x64_scaled16,conventional,0.05,7,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,61e2835b6b4754d372466616928323ac294e3407db3100e75787f94a26561d7e,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.05__rep07,,dfb86f73180e0f74d38df36a270f5378695aa3bed0ff5dfbe8361820e27a734f,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep07,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep07,digits_1797x64_scaled16,f_mapper,0.05,7,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,61e2835b6b4754d372466616928323ac294e3407db3100e75787f94a26561d7e,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.05__rep08,,c1101b28aa52f9a1e83929a510beb9507e71bb112579c3d887f086ed564d371c,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep08,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep08,digits_1797x64_scaled16,conventional,0.05,8,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,5f6010c0db6e9ff05e65a6d7782d8095b43838640a3ca3c6f75ef7d74fe177ef,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.05__rep08,,c6d89928c8b09b483d6e71aadceec1181b5fd01449ee3d4f3eaa6d42b449f1d2,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep08,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep08,digits_1797x64_scaled16,f_mapper,0.05,8,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,5f6010c0db6e9ff05e65a6d7782d8095b43838640a3ca3c6f75ef7d74fe177ef,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.05__rep09,,ee88546b2ec3a709ebd2d7522cfc65660333bd8d25dd6a801283d40183d83db1,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep09,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep09,digits_1797x64_scaled16,conventional,0.05,9,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,ee04146e98acc190eea5dc724a194512615b24165e4f323856b004a4baba9af6,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.05__rep09,,0aa5251728cef835e8b7eb83c31670001ed4d916a1eba31ce57902f8027e1901,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep09,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep09,digits_1797x64_scaled16,f_mapper,0.05,9,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,ee04146e98acc190eea5dc724a194512615b24165e4f323856b004a4baba9af6,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.05__rep10,,aae26f71533eb64d7bcf369622faba43f95686a9ec601f6d2c6d7c56a4a9442a,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep10,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep10,digits_1797x64_scaled16,conventional,0.05,10,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,db0d4dd6822759320b822975807face90b3d13b753e9b4dfbcfbd6491638d69e,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__f_mapper__sigma_0.05__rep10,,6d7e055158fabb656f06e8f180fcd87d68708128504df47cc8db5ea48b80cf53,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.05__rep10,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.05__rep10,digits_1797x64_scaled16,f_mapper,0.05,10,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,db0d4dd6822759320b822975807face90b3d13b753e9b4dfbcfbd6491638d69e,prospective_matched_axis1_axis2
INDEX__N1_C_DIGITS__conventional__sigma_0.05__rep11,,b657646ba94d372729ddb05609a4fc0d21c8ecf7085e39ec03557ba019b45eb1,AXIS1__N1_C_DIGITS__conventional__sigma_0.05__rep11,AXIS2__N1_C_DIGITS__conventional__sigma_0.05__rep11,digits_1797x64_scaled16,conventional,0.05,11,23a53393488b04f92efc45ebc92767e2dcfdf206ba37a928f497d261e42267d2,30d0c194c00ba4ac30ac1317e02d63477951878a3f4fab2583eea9471668b7ea,prospective_matched_axis1_axis2
